1000 metri Cadette,1000m
1 Miglio UOMINI (AD INVITO),Miglio
1/STA - Modena - Domenica 28/01/2024,altro
1/STA - Modena - Sabato 27/01/2024,altro
100 Hs H 76-8.50 ALLIEVE (U18),100 Hs h76-8.50
1000 metri ALLIEVI PM,1000m
1000 metri ASSOLUTI UOMINI PM,1000m
1000 metri CADETTE,1000m
1000 metri CADETTE (U16),1000m
1000 metri Cadetti,1000m
1000 metri CADETTI,1000m
1000 metri CADETTI (U16),1000m
1000 metri EPTATHLON,1000m
1000 metri EPTATHLON I/O JM,1000m
1000 metri EPTATHLON I/O JPS M,1000m
1000 metri EPTATHLON JPS UOMINI,1000m
1000 metri JUNIORES UOMINI PM,1000m
1000 metri Master Donne,1000m
1000 metri Master Uomini,1000m
1000 metri PENTATHLON ALLIEVI,1000m
1000 metri PENTATHLON I/O AM,1000m
1000 metri PENTATHLON SM60,1000m
1000 metri RAGAZZE,1000m
1000 metri Ragazze,1000m
1000 metri RAGAZZE (U14),1000m
1000 metri RAGAZZI,1000m
1000 metri Ragazzi,1000m
1000 metri RAGAZZI (U14),1000m
1000 metri SM60 PENTATHLON,1000m
1000 metri SM60+ PENTATHLON,1000m
1000 metri SM65 PENTATHLON,1000m
1000 metri SM75 PENTATHLON,1000m
1000 metri SM80 PENTATHLON,1000m
1000m A M P.M.,1000m
1000m ASSOLUTO MASCHI EPTATHLON,1000m
1000m CADETTE,1000m
1000m Cadette,1000m
1000m CADETTE U16),1000m
1000m CADETTI,1000m
1000m Cadetti,1000m
1000m CADETTI (U16),1000m
1000m EPT. JUNIORES UOMINI,1000m
1000m EPT. UOMINI,1000m
1000m EPTATHLON JUNIOR UOMINI U20,1000m
1000m EPTATHLON PROMESSE UOMINI U23,1000m
1000m EPTATHLON UOMINI,1000m
1000m J M P.M.,1000m
1000m JUN/MASCHI EPTATHLON,1000m
1000m P/S P.M.,1000m
1000m PENT. ALLIEVI,1000m
1000m PENTATHLON ALLIEVI,1000m
1000m Pentathlon Allievi,1000m
1000m PENTATHLON ALLIEVI U18,1000m
1000m PENTATHLON Master UOMINI,1000m
1000m Ragazze,1000m
1000m Ragazzi,1000m
1000m Tetrathlon Cadetti,1000m
1000m UOMINI (AD INVITO),1000m
1500 metri Adulti Donne,1500m
1500 metri Adulti Uomini,1500m
1500 metri Allieve,1500m
1500 metri Allievi,1500m
1500 metri ASSOLUTI DONNE,1500m
1500 metri ASSOLUTI UOMINI,1500m
1500 metri ASSOLUTI UOMINI (ad invito),1500m
1500 metri DONNE,1500m
1500 metri Donne,1500m
1500 metri UOMINI,1500m
1500 metri Uomini,1500m
1500m  BANCARI UOMINI,1500m
1500m  MASTER UOMINI,1500m
1500m  MASTER/BANCARI DONNE,1500m
1500m Adulti Donne,1500m
1500m Adulti Donne + Juniores Donne + Allieve,1500m
1500m Adulti Uomini,1500m
1500m Allieve,1500m
1500m Allievi,1500m
1500m DONNE,1500m
1500m Donne,1500m
1500m DONNE (AD INVITO),1500m
1500m DONNE (EXTRA),1500m
1500m Juniores Donne,1500m
1500m Juniores Uomini,1500m
1500m Juniores Uomini + Allievi,1500m
1500m Promesse Donne,1500m
1500m Promesse Uomini,1500m
1500m UOMINI,1500m
1500m Uomini,1500m
1500m UOMINI (AD INVITO),1500m
1500m UOMINI (EXTRA),1500m
150m Cadette,1500m
150m Cadetti,1500m
150m Ragazze,1500m
150m Ragazzi,1500m
200 MASTER UOMINI,200m
200 metri Adulti Donne,200m
200 metri Adulti Uomini,200m
200 metri Allieve,200m
200 metri Allievi,200m
200 metri ASSOLUTI DONNE,200m
200 metri ASSOLUTI UOMINI,200m
200 metri CADETTE,200m
200 metri Cadette,200m
200 metri CADETTI,200m
200 metri Cadetti,200m
200 metri DONNE,200m
200 metri Donne,200m
200 metri EF10,200m
200 metri EF5,200m
200 metri EF8,200m
200 metri EM10,200m
200 metri EM5,200m
200 metri EM8,200m
200 metri Esordienti F 10,200m
200 metri Esordienti M 10,200m
200 metri Juniores Donne,200m
200 metri Juniores Uomini,200m
200 metri Ragazze,200m
200 metri RAGAZZE,200m
200 metri Ragazzi,200m
200 metri RAGAZZI,200m
200 metri Special Olympics Uomini,200m
200 metri UOMINI,200m
200 metri Uomini,200m
200m  MASTER DONNE,200m
200m  MASTER UOMINI,200m
200m Adulti Donne,200m
200m Adulti Uomini,200m
200m Allieve,200m
200m Allievi,200m
200m CADETTE,200m
200m Cadette,200m
200m CADETTI,200m
200m Cadetti,200m
200m DONNE,200m
200m Donne,200m
200m Eso F10,200m
200m ESO F10,200m
200m Eso F5,200m
200m ESO F5,200m
200m Eso F5-8,200m
200m Eso F8,200m
200m ESO F8,200m
200m Eso M10,200m
200m ESO M10,200m
200m Eso M5,200m
200m ESO M5,200m
200m Eso M5-8,200m
200m Eso M8,200m
200m ESO M8,200m
200m Juniores Donne,200m
200m Juniores Uomini,200m
200m Juniores Uomini - Batteria extra,200m
200m MASTER DONNE,200m
200m Master Donne,200m
200m MASTER UOMINI,200m
200m Master Uomini,200m
200m RAGAZZE,200m
200m Ragazze,200m
200m RAGAZZI,200m
200m Ragazzi,200m
200m UOMINI,200m
200m Uomini,200m
30 ostacoli Cadette,30 Hs h76-8.00
30 ostacoli Cadetti,30 Hs h84-8.50
30 ostacoli Esordienti F10,30 Hs EF
30 ostacoli Esordienti M10,30 Hs EM
300 piani Cadette,300m
300 piani CADETTE (U16),300m
300 piani Cadetti,300m
300 piani CADETTI (U16),300m
3000 F60+,3000m
3000 M70+,3000m
3000 metri Adulti Donne,3000m
3000 metri Adulti Uomini,3000m
3000 metri Allieve,3000m
3000 metri Allievi,3000m
3000 metri ASSOLUTI DONNE,3000m
3000 metri ASSOLUTI UOMINI,3000m
3000 metri DONNE,3000m
3000 metri Donne,3000m
3000 metri SF60,3000m
3000 metri SF65,3000m
3000 metri SF70,3000m
3000 metri SM60,3000m
3000 metri SM65,3000m
3000 metri SM70,3000m
3000 metri SM75,3000m
3000 metri SM80,3000m
3000 metri SM85,3000m
3000 metri UOMINI,3000m
3000 metri Uomini,3000m
3000m  MASTER DONNE,3000m
3000m  MASTER UOMINI,3000m
3000m Adulti Donne,3000m
3000m Adulti Uomini,3000m
3000m Adulti Uomini + Juniores Uomini,3000m
3000m Allievi,3000m
3000m DONNE,3000m
3000m Donne,3000m
3000m DONNE (EXTRA),3000m
3000m Juniores Uomini,3000m
3000m MASTER DONNE,3000m
3000m MASTER M+F,3000m
3000m MASTER UOMINI,3000m
3000m Promesse Donne,3000m
3000m Promesse Uomini,3000m
3000m UOMINI,3000m
3000m Uomini,3000m
3000m UOMINI (EXTRA),3000m
300m Cadette,300m
300m CADETTE (U16),300m
300m Cadetti,300m
300m CADETTI (U16),300m
30m Cadette,30m
30m Cadetti,30m
30m Esordienti F5,30m
30m Esordienti F8,30m
30m Esordienti M5,30m
30m Esordienti M8,30m
30m piani RAGAZZE,30m
30m piani Ragazze,30m
30m piani RAGAZZI,30m
30m piani Ragazzi,30m
30m Ragazze,30m
30m Ragazzi,30m
30m TRIATHLON RAGAZZE,30m
35 metri Esordienti F 10,35m
35 metri Esordienti F 5,35m
35 metri Esordienti F 8,35m
35 metri Esordienti M 10,35m
35 metri Esordienti M 5,35m
35 metri Esordienti M 8,35m
35 metri Ragazze,35m
35 metri Ragazzi,35m
35 ostacoli Esordienti F 10,35m
35 ostacoli Esordienti F 5,35m
35 ostacoli Esordienti F 8,35m
35 ostacoli Esordienti M 10,35m
35 ostacoli Esordienti M 5,35m
35 ostacoli Esordienti M 8,35m
35 ostacoli Ragazze,35m
35 ostacoli Ragazzi,35m
40 ostacoli Ragazze,40 Hs h60-7.50
40 ostacoli Ragazzi,40 Hs h60-7.50
400 metri 1° Media DONNE,400m
400 metri 1° Media UOMINI,400m
400 metri 2° Media DONNE,400m
400 metri 2° Media UOMINI,400m
400 metri 3° Media DONNE,400m
400 metri 3° Media UOMINI,400m
400 metri Adulti Donne,400m
400 metri Adulti Uomini,400m
400 metri Allieve,400m
400 metri Allievi,400m
400 metri ASSOLUTI DONNE,400m
400 metri ASSOLUTI UOMINI,400m
400 metri DONNE,400m
400 metri Donne,400m
400 metri Juniores Donne,400m
400 metri Juniores Uomini,400m
400 metri TETRATHLON CADETTE,400m
400 metri UOMINI,400m
400 metri Uomini,400m
400m  MASTER/BANCARI DONNE,400m
400m  MASTER/BANCARI UOMINI,400m
400m Adulti Donne,400m
400m Adulti Uomini,400m
400m Allieve,400m
400m Allievi,400m
400m DONNE,400m
400m Donne,400m
400m Juniores Donne,400m
400m Juniores Donne + Adulti Donne,400m
400m Juniores Uomini,400m
400m MASTER DONNE,400m
400m MASTER UOMINI,400m
400m Master Uomini,400m
400m PM CADETTE,400m
400m Promesse Donne,400m
400m Promesse Uomini,400m
400m RAGAZZE (U14),400m
400m RAGAZZI (U14),400m
400m Tetrathlon Cadette,400m
400m UOMINI,400m
400m Uomini,400m
40m Cadette,40m
40m Cadetti,40m
40m Esordienti F 10,40m
40m Esordienti F 5,40m
40m Esordienti F 8,40m
40m Esordienti F10,40m
40m Esordienti F5,40m
40m Esordienti F8,40m
40m Esordienti M 10,40m
40m Esordienti M 5,40m
40m Esordienti M 8,40m
40m Esordienti M10,40m
40m Esordienti M5,40m
40m Esordienti M8,40m
4X160 CADETTE (U16),4x160m
4X160 CADETTI (U16),4x160m
4X160 DONNE,4x160m
4X160 UOMINI,4x160m
4x1giro CADETTE,4x200m
4x1giro CADETTI,4x200m
50 Hs Esordienti 10 F,50 Hs EF
50 Hs Esordienti 10 M,50 Hs EM
50 Hs Esordienti 5 F,50 Hs EF
50 Hs Esordienti 5 M,50 Hs EM
50 Hs Esordienti 8 F,50 Hs EF
50 Hs Esordienti 8 M,50 Hs EM
50 Hs H100 JUNIOR M (U20),50 Hs h100-9.14
50 Hs H100 JUNIOR M (U20) 2^ PROVA,50 Hs h100-9.14
50 Hs H100 Juniores Uomini,50 Hs h100-9.14
50 Hs H100 SM35-40-45,50 Hs Master
50 Hs H106 P/S Uomini,50 Hs h106-9.14
50 Hs H106 UOMINI,50 Hs h106-9.14
50 Hs H106 Uomini,50 Hs h106-9.14
50 Hs H106 UOMINI 2^ PROVA,50 Hs h106-9.14
50 Hs H50 Esordienti F 10,50 Hs h50-7.00
50 Hs H50 Esordienti M 10,50 Hs h50-7.00
50 Hs H60 Ragazze,50 Hs h60-7.50
50 Hs H60 RAGAZZE,50 Hs h60-7.50
50 Hs H60 Ragazzi,50 Hs h60-7.50
50 Hs H60 RAGAZZI,50 Hs h60-7.50
50 Hs H76 Allieve,50 Hs h76-8.50
50 Hs H76 ALLIEVE (U18),50 Hs h76-8.50
50 Hs H76 ALLIEVE (U18) 2^ PROVA,50 Hs h76-8.50
50 Hs H76 Cadette,50 Hs h76-8.00
50 Hs H76 CADETTE,50 Hs h76-8.00
50 Hs H76 CADETTE (U16),50 Hs h76-8.00
50 Hs H76 SF40-45,50 Hs Master
50 Hs H76 SF50-55,50 Hs Master
50 Hs H76 Tetrathlon Cadette,50 Hs h76-8.00
50 Hs H84 Cadetti,50 Hs h84-8.50
50 Hs H84 CADETTI,50 Hs h84-8.50
50 Hs H84 CADETTI (U16),50 Hs h84-8.50
50 Hs H84 DONNE,50 Hs h84-8.50
50 Hs H84 Donne,50 Hs h84-8.50
50 Hs H84 DONNE 2^ PROVA,50 Hs h84-8.50
50 Hs H84 Juniores Donne,50 Hs h84-8.50
50 Hs H84 P/S Donne,60 Hs h84-8.50
50 Hs H84 SM60-65,50 Hs Master
50 Hs H84 Tetrathlon Cadetti,50 Hs h84-8.50
50 Hs H91 Allievi,60 Hs h91-9.14
50 Hs H91 ALLIEVI (U18),60 Hs h91-9.14
50 Hs H91 ALLIEVI (U18) 2^ PROVA,50 Hs h91-9.14
50 Hs H91 SM50-55,50 Hs Master
50 metri  EF10,50m
50 metri  EF5,50m
50 metri  EF8,50m
50 metri  EM10,50m
50 metri  EM5,50m
50 metri  EM8,50m
50 metri Adulti Donne,50m
50 metri Adulti Uomini,50m
50 metri Allieve,50m
50 metri Allievi,50m
50 metri Cadette,50m
50 metri CADETTE (U16),50m
50 metri Cadetti,50m
50 metri CADETTI (U16),50m
50 metri Cammino Special Olympics Donne,50m
50 metri Cammino Special Olympics Uomini,50m
50 metri DONNE,50m
50 metri Esordienti F 10,50m
50 metri Esordienti F 5,50m
50 metri Esordienti F 8,50m
50 metri ESORDIENTI F10,50m
50 metri Esordienti Femmine 10,50m
50 metri Esordienti Femmine 5,50m
50 metri Esordienti Femmine 8,50m
50 metri Esordienti M 10,50m
50 metri Esordienti M 5,50m
50 metri Esordienti M 8,50m
50 metri ESORDIENTI M10,50m
50 metri Esordienti Maschi 10,50m
50 metri Esordienti Maschi 5,50m
50 metri Esordienti Maschi 8,50m
50 metri Juniores Donne,50m
50 metri Juniores Uomini,50m
50 metri Ragazze,50m
50 metri RAGAZZE (U14),50m
50 metri Ragazzi,50m
50 metri RAGAZZI (U14),50m
50 metri Special Olympics Donne,50m
50 metri Special Olympics Uomini,50m
50 metri UOMINI,50m
50m Allieve,50m
50m Allievi,50m
50m Cadette,50m
50m CADETTE,50m
50m CADETTE (U16),50m
50m Cadetti,50m
50m CADETTI,50m
50m CADETTI (U16),50m
50m DONNE,50m
50m Donne,50m
50m DONNE FINALE A,50m
50m DONNE FINALE B,50m
50m EF10,50m
50m EM10,50m
50m ESO F10,50m
50m ESO F5,50m
50m ESO F8,50m
50m ESO M10,50m
50m ESO M5,50m
50m ESO M8,50m
50m Esordienti 10 F,50m
50m Esordienti 10 M,50m
50m Esordienti 5 F,50m
50m Esordienti 5 M,50m
50m Esordienti 8 F,50m
50m Esordienti 8 M,50m
50m Juniores Donne,50m
50m Juniores Uomini,50m
50m Master Donne,50m
50m Master Uomini,50m
50m P/S Donne,50m
50m P/S Uomini,50m
50m Ragazze,50m
50m RAGAZZE,50m
50m RAGAZZE (U14),50m
50m Ragazzi,50m
50m RAGAZZI,50m
50m RAGAZZI (U14),50m
50m UOMINI,50m
50m Uomini,50m
50m UOMINI FINALE A,50m
50m UOMINI FINALE B,50m
50m UOMINI FINALE C,50m
60 Hs  MASTER DONNE,60 Hs Master
60 Hs  MASTER UOMINI,60 Hs Master
60 Hs - 5 hs H 60 Ragazze,60 Hs h60-7.50
60 Hs - 5 hs H 60 Ragazzi,60 Hs h60-7.50
60 Hs A/J/P/S F,60 Hs h84-8.50
60 Hs A/J/P/S M,60 Hs h106-9.14*
60 Hs Allieve,60 Hs h76-8.50
60 Hs Allievi,60 Hs h91-9.14
60 Hs Cadette,60 Hs h76-8.00
60 Hs Cadetti,60 Hs h84-8.50
60 Hs Donne,60 Hs h84-8.50
60 Hs EPTATHLON,boh
60 Hs FEMMINILE,60 Hs h84-8.50
60 Hs H 100 EPTATHLON I/O JM,60 Hs h100-9.14
60 Hs H 100 FINALE JUNIOR M,60 Hs h100-9.14
60 Hs H 100 FINALE JUNIOR M (U20),60 Hs h100-9.14
60 Hs H 100 JM,60 Hs h100-9.14
60 Hs H 100 Jun Uomini,60 Hs h100-9.14
60 Hs H 100 JUN/MASCHI EPTATHLON,60 Hs h100-9.14
60 Hs H 100 JUNIOR M,60 Hs h100-9.14
60 Hs H 100 JUNIOR M (U20),60 Hs h100-9.14
60 Hs H 100 JUNIOR UOMINI,60 Hs h100-9.14
60 Hs H 100 JUNIORES M,60 Hs h100-9.14
60 Hs H 100 Juniores M,60 Hs h100-9.14
60 Hs H 100 JUNIORES MASCHILI,60 Hs h100-9.14
60 Hs H 100 JUNIORES UOMINI,60 Hs h100-9.14
60 Hs H 100 Juniores Uomini,60 Hs h100-9.14
60 Hs H 100 JUNIORES UOMINI PM,60 Hs h100-9.14
60 Hs H 100 SM35/45,60 Hs Master
60 Hs H 106  Uomini,60 Hs h106-9.14
60 Hs H 106 ASSOLUTI UOMINI,60 Hs h106-9.14
60 Hs H 106 ASSOLUTI UOMINI PM,60 Hs h106-9.14
60 Hs H 106 ASSOLUTO MASCHI EPTATHLON,60 Hs h106-9.14
60 Hs H 106 EPTATHLON I/O JPS M,60 Hs h106-9.14
60 Hs H 106 EPTATHLON JPS UOMINI,60 Hs h106-9.14
60 Hs H 106 FINALE PROMESSE M,60 Hs h106-9.14
60 Hs H 106 FINALE UOMINI,60 Hs h106-9.14
60 Hs H 106 MASCHILE,60 Hs h106-9.14
60 Hs H 106 P/S Uomini,60 Hs h106-9.14
60 Hs H 106 PROMESSE M,60 Hs h106-9.14
60 Hs H 106 Promesse Uomini,60 Hs h106-9.14
60 Hs H 106 UOMINI,60 Hs h106-9.14
60 Hs H 106 Uomini,60 Hs h106-9.14
60 Hs H 60 Ragazze,60 Hs h60-7.50
60 Hs H 60 RAGAZZE,boh
60 Hs H 60 RAGAZZE (U14),boh
60 Hs H 60 Ragazze 2010,boh
60 Hs H 60 Ragazze BIATHLON,boh
60 Hs H 60 RAGAZZE CN-AT-AL,boh
60 Hs H 60 RAGAZZE VCO-NO-VC-TO-BI-FR,boh
60 Hs H 60 Ragazzi,60 Hs h60-7.50
60 Hs H 60 RAGAZZI,boh
60 Hs H 60 RAGAZZI (U14),boh
60 Hs H 60 Ragazzi 2010,boh
60 Hs H 60 Ragazzi BIATHLON,boh
60 Hs H 60 RAGAZZI CN-AT-AL,boh
60 Hs H 60 RAGAZZI VCO-NO-VC-TO-BI-FR,boh
60 Hs H 68.6-7.00 SF60 PENTATHLON,boh
60 Hs H 68.6-7.00 SF75 PENTATHLON,boh
60 Hs H 68.6-7.00 SM80 PENTATHLON,boh
60 Hs H 76 Allieve,60 Hs h76-8.50
60 Hs H 76 Pentathlon Allieve,boh
60 Hs H 76-7.00 SF50,boh
60 Hs H 76-7.00 SF50/55,60 Hs Master
60 Hs H 76-7.00 SM70/75,60 Hs Master
60 Hs H 76-7.00 SM75 PENTATHLON,boh
60 Hs H 76-8.00 CADETTE,60 Hs h76-8.00
60 Hs H 76-8.00 Cadette,60 Hs h76-8.00
60 Hs H 76-8.00 CADETTE (U16),boh
60 Hs H 76-8.00 CF,boh
60 Hs H 76-8.00 CF Cadette,boh
60 Hs H 76-8.00 MF40,boh
60 Hs H 76-8.00 SF40/45,boh
60 Hs H 76-8.00 SF40/SF45,60 Hs Master
60 Hs H 76-8.00 TETRATHLON Cadette,boh
60 Hs H 76-8.00 TETRATHLON CADETTE,boh
60 Hs H 76-8.00 Tetrathlon Cadette,boh
60 Hs H 76-8.50 ALLIEVE,60 Hs h76-8.50
60 Hs H 76-8.50 Allieve,60 Hs h76-8.50
60 Hs H 76-8.50 Allieve Finale,boh
60 Hs H 76-8.50 Allieve Lombardia Finale,boh
60 Hs H 76-8.50 ALLIEVE PM,boh
60 Hs H 76-8.50 FINALE ALLIEVE,60 Hs h76-8.50
60 Hs H 76-8.50 FINALE ALLIEVE (U18),boh
60 Hs H 76-8.50 PENTATHLON I/O AF,boh
60 Hs H 76-8.50N ALLIEVE PENTATHLON,boh
60 Hs H 84 Donne,60 Hs h84-8.50
60 Hs H 84 Pentathlon Ass. F,60 Hs h84-8.50
60 Hs H 84 Promesse/ Senior Donne,60 Hs h84-8.50
60 Hs H 84-8.00 PENTATHLON SM60,boh
60 Hs H 84-8.00 SM60 PENTATHLON,boh
60 Hs H 84-8.00 SM60/65,60 Hs Master
60 Hs H 84-8.00 SM65 PENTATHLON,boh
60 Hs H 84-8.50  Donne,60 Hs h84-8.50
60 Hs H 84-8.50  FINALE PF,60 Hs h84-8.50
60 Hs H 84-8.50  P/S Donne,60 Hs h84-8.50
60 Hs H 84-8.50 ASS/FEMMINILE PENTATHLON,60 Hs h84-8.50
60 Hs H 84-8.50 ASSOLUTI DONNE,60 Hs h84-8.50
60 Hs H 84-8.50 ASSOLUTI DONNE PM,60 Hs h84-8.50
60 Hs H 84-8.50 CADETTI,60 Hs h84-8.50
60 Hs H 84-8.50 Cadetti,60 Hs h84-8.50
60 Hs H 84-8.50 CADETTI (U16),60 Hs h84-8.50
60 Hs H 84-8.50 DONNE,60 Hs h84-8.50
60 Hs H 84-8.50 Donne,60 Hs h84-8.50
60 Hs H 84-8.50 FEMMINILE,60 Hs h84-8.50
60 Hs H 84-8.50 FINALE DONNE,60 Hs h84-8.50
60 Hs H 84-8.50 JPS Donne,60 Hs h84-8.50
60 Hs H 84-8.50 Juniores Donne,60 Hs h84-8.50
60 Hs H 84-8.50 PENTATHLON I/O JPS F,60 Hs h84-8.50
60 Hs H 84-8.50 PENTATHLON JPS DONNE,60 Hs h84-8.50
60 Hs H 84-8.50 PROMESSE,60 Hs h84-8.50
60 Hs H 84-8.50 Promesse Donne,60 Hs h84-8.50
60 Hs H 84-8.50 Seniores/sf35,60 Hs h84-8.50
60 Hs H 84-8.50 TETRATHLON Cadetti,60 Hs h84-8.50
60 Hs H 84-8.50 TETRATHLON CADETTI,60 Hs h84-8.50
60 Hs H 84-8.50 Tetrathlon Cadetti,60 Hs h84-8.50
60 Hs H 91 Allievi,60 Hs h91-9.14
60 Hs H 91 Pentathlon Allievi,60 Hs h91-9.14
60 Hs H 91-8.50 ALLIEVI,errore
60 Hs H 91-8.50 SM50/55,60 Hs Master
60 Hs H 91-9.14 ALLIEVI,60 Hs h91-9.14
60 Hs H 91-9.14 Allievi,60 Hs h91-9.14
60 Hs H 91-9.14 ALLIEVI (U18),60 Hs h91-9.14
60 Hs H 91-9.14 Allievi Finale,60 Hs h91-9.14
60 Hs H 91-9.14 Allievi Lombardia Finale,60 Hs h91-9.14
60 Hs H 91-9.14 ALLIEVI PENTATHLON,60 Hs h91-9.14
60 Hs H 91-9.14 ALLIEVI PM,60 Hs h91-9.14
60 Hs H 91-9.14 FINALE ALLIEVI (U18),60 Hs h91-9.14
60 Hs H 91-9.14 PENTATHLON ALLIEVI,60 Hs h91-9.14
60 Hs H 91-9.14 PENTATHLON I/O AM,60 Hs h91-9.14
60 Hs H Allievi (U18),60 Hs h91-9.14
60 Hs H Cadette,boh
60 Hs H MASCHILE,60 Hs h106-9.14*
60 Hs H100 Juniores M,60 Hs h100-9.14
60 Hs H100 Juniores Uomini,60 Hs h100-9.14
60 Hs H106 A/J/P/S M,60 Hs h100-9.14
60 Hs H106 P/S Uomini,60 Hs h100-9.14
60 Hs H106 Promesse M,60 Hs h106-9.14
60 Hs H106 Promesse/ Senior Uomini,60 Hs h100-9.14
60 Hs H106 Seniores M,60 Hs h106-9.14
60 Hs H106 Uomini,60 Hs h100-9.14
60 Hs H60 Ragazze,boh
60 Hs H60 Ragazzi,boh
60 Hs H76 Allieve,60 Hs h76-8.50
60 Hs H76 Cadette,boh
60 Hs H84 A/J/P/S F,60 Hs h84-8.50*
60 Hs H84 Cadetti,boh
60 Hs H84 Donne,60 Hs h84-8.50
60 Hs H84 J/P/S Donne,60 Hs h84-8.50
60 Hs H84 Juniores Donne,60 Hs h84-8.50
60 Hs H84 Juniores F,boh
60 Hs H84 Promesse F,boh
60 Hs H84 Seniores F,boh
60 Hs H91 Allievi,60 Hs h91-9.14
60 Hs Junior M (U20),boh
60 Hs Juniores Donne,60 Hs h84-8.50
60 Hs Juniores M,boh
60 Hs Juniores Uomini,60 Hs h100-9.14
60 Hs MASTER DONNE,60 Hs Master
60 Hs Master F,60 Hs Master
60 Hs MASTER UOMINI,60 Hs Master
60 Hs PENTATHLON,boh
60 Hs Promesse Donne,60 Hs h84-8.50
60 Hs Promesse Uomini,60 Hs h106-9.14
60 Hs Ragazze,boh
60 Hs Ragazzi,boh
60 Hs TETRATHLON CADETTE,boh
60 Hs TETRATHLON CADETTI,boh
60 Hs Uomini,boh
60 metri 1° Media DONNE,60m
60 metri 1° Media UOMINI,60m
60 metri 2° Media DONNE,60m
60 metri 2° Media UOMINI,60m
60 metri 3° Media DONNE,60m
60 metri 3° Media UOMINI,60m
60 metri Allieve,60m
60 metri Allievi,60m
60 metri ASSOLUTI DONNE,60m
60 metri ASSOLUTI FEMMINILI,60m
60 metri ASSOLUTI MASCHILI,60m
60 metri ASSOLUTI MASCHILI FINALE,60m
60 metri ASSOLUTI UOMINI,60m
60 metri ASSOLUTI UOMINI PM,60m
60 metri CADETTE,60m
60 metri Cadette,60m
60 metri CADETTE 2009-2010,60m
60 metri CADETTI,60m
60 metri Cadetti,60m
60 metri CADETTI 2009-2010,60m
60 metri Donne,60m
60 metri DONNE,60m
60 metri EPTATHLON,60m
60 metri Hs Donne,60m
60 metri Hs Uomini,60m
60 metri Juniores Donne,60m
60 metri Juniores Uomini,60m
60 metri JUONIORES UOMINI PM,60m
60 metri Master Donne,60m
60 metri Master Uomini,60m
60 metri ostacoli Allieve,60m
60 metri ostacoli Allievi,60m
60 metri Promesse/ Senior Donne,60m
60 metri Promesse/ Senior Uomini,60m
60 metri RAGAZZE,60m
60 metri Ragazze,60m
60 metri RAGAZZE 2011,60m
60 metri RAGAZZI,60m
60 metri Ragazzi,60m
60 metri RAGAZZI 2011,60m
60 metri Uomini,60m
60 metri UOMINI,60m
60 piani Allieve,60m
60 piani Allieve Lombardia Finale,60m
60 piani Allievi,60m
60 piani Allievi Lombardia Finale,60m
60 piani Assoluti Donne,60m
60 piani ASSOLUTI FEMMINILI,60m
60 piani ASSOLUTI MASCHILI,60m
60 piani Assoluti Uomini,60m
60 piani Cadette,60m
60 piani CADETTE,60m
60 piani Cadetti,60m
60 piani CADETTI,60m
60 piani Donne,60m
60 piani DONNE,60m
60 piani Donne Finale,60m
60 piani EPTATHLON I/O JM,60m
60 piani EPTATHLON I/O JPS M,60m
60 piani EPTATHLON JPS UOMINI,60m
60 piani Esordienti F 10,60m
60 piani Esordienti M 10,60m
60 piani FEMMINILE,60m
60 piani FEMMINILI,60m
60 piani JPS Donne,60m
60 piani JPS Uomini,60m
60 piani Juniores Donne,60m
60 piani Juniores Uomini,60m
60 piani MASCHILE,60m
60 piani MASCHILI,60m
60 piani MASTER DONNE,60m
60 piani Master Donne,60m
60 piani MASTER UOMINI,60m
60 piani Master Uomini,60m
60 piani P/S Donne,60m
60 piani P/S Uomini,60m
60 piani Ragazze,60m
60 piani Ragazze BIATHLON,60m
60 piani RAGAZZE CN-AT-AL,60m
