Prest.,Vento,Atleta,Anno,Società,Città,Data
23.55,+1.7,DALLA SEGA Davide,99,ANA ATL.FELTRE,Bussolengo,07/05/2017
23.55,-0.4,VELLO Michele,97,ANA ATL.FELTRE,Bussolengo,27/05/2018
23.55,+1.7,DALLA SEGA Davide,99,ANA ATL.FELTRE,Bussolengo,07/05/2017
23.55,-0.4,VELLO Michele,97,ANA ATL.FELTRE,Bussolengo,27/05/2018
23.57,+2.7,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Montebelluna,01/05/2011
23.57,-1.1,DALLA SEGA Davide,99,ANA ATL.FELTRE,Arzignano,25/06/2017
23.57,+2.7,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Montebelluna,01/05/2011
23.57,-1.1,DALLA SEGA Davide,99,ANA ATL.FELTRE,Arzignano,25/06/2017
23.58,+1.9,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Rovigo,08/05/2011
23.58,+1.9,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Rovigo,08/05/2011
23.59,-0.3,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Marcon,12/09/2013
23.59,-0.3,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Marcon,12/09/2013
23.61,+0.5,DALLA SEGA Davide,99,ANA ATL.FELTRE,Bassano Del Grappa,12/09/2017
23.61,-3.0,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Caorle,06/05/2018
23.61,-0.3,ZABOT Julian,02,ANA ATL.FELTRE,Bolzano,01/06/2019
23.61,+0.5,DALLA SEGA Davide,99,ANA ATL.FELTRE,Bassano Del Grappa,12/09/2017
23.61,-3.0,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Caorle,06/05/2018
23.61,-0.3,ZABOT Julian,02,ANA ATL.FELTRE,Bolzano,01/06/2019
23.62,-0.6,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Saronno,12/06/2011
23.62,-1.4,ZIVOJINOVIC Milan,01,ANA ATL.FELTRE,San Biagio Di Callalta,12/07/2020
23.62,-0.6,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Saronno,12/06/2011
23.62,-1.4,ZIVOJINOVIC Milan,01,ANA ATL.FELTRE,San Biagio Di Callalta,12/07/2020
23.63,+0.1,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Vicenza,19/05/2013
23.63,-0.8,VELLO Michele,97,ANA ATL.FELTRE,Bassano,27/04/2014
23.63,+0.8,ZABOT Alex,98,ANA ATL.FELTRE,Vicenza,03/05/2015
23.63,+0.5,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Bassano Del Grappa,12/09/2017
23.63,+0.1,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Vicenza,19/05/2013
23.63,-0.8,VELLO Michele,97,ANA ATL.FELTRE,Bassano,27/04/2014
23.63,+0.8,ZABOT Alex,98,ANA ATL.FELTRE,Vicenza,03/05/2015
23.63,+0.5,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Bassano Del Grappa,12/09/2017
23.64,+0.3,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Marcon,06/04/2014
23.64,+0.3,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Marcon,06/04/2014
23.65,-0.6,VELLO Michele,97,ANA ATL.FELTRE,Vicenza,04/05/2014
23.65,-0.6,VELLO Michele,97,ANA ATL.FELTRE,Vicenza,04/05/2014
23.66,+0.1,VELLO Michele,97,ANA ATL.FELTRE,Vicenza,11/05/2014
23.66,+2.2,ZABOT Julian,02,ANA ATL.FELTRE,San Biagio Di Callalta,12/05/2019
23.66,+0.1,VELLO Michele,97,ANA ATL.FELTRE,Vicenza,11/05/2014
23.66,+2.2,ZABOT Julian,02,ANA ATL.FELTRE,San Biagio Di Callalta,12/05/2019
23.67,-2.9,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Marcon,17/04/2016
23.67,-0.2,BORTOLIN Sebastiano,98,ANA ATL.FELTRE,Conegliano,25/09/2016
23.67,-2.9,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Marcon,17/04/2016
23.67,-0.2,BORTOLIN Sebastiano,98,ANA ATL.FELTRE,Conegliano,25/09/2016
23.69,-0.9,VELLO Michele,97,ANA ATL.FELTRE,Vicenza,08/05/2016
23.69,+0.6,MARIN Pietro,01,ANA ATL.FELTRE,Bolzano,09/06/2018
23.69,-0.9,VELLO Michele,97,ANA ATL.FELTRE,Vicenza,08/05/2016
23.69,+0.6,MARIN Pietro,01,ANA ATL.FELTRE,Bolzano,09/06/2018
23.70,-0.3,DE PAOLI Jacopo,88,ANA ATL.FELTRE,Arzignano,14/09/2005
23.70,-0.3,DE PAOLI Jacopo,88,ANA ATL.FELTRE,Arzignano,14/09/2005
23.71,-0.3,VELLO Michele,97,ANA ATL.FELTRE,Trento,24/09/2013
23.71,-1.3,VELLO Michele,97,ANA ATL.FELTRE,Caorle,01/06/2014
23.71,-0.3,VELLO Michele,97,ANA ATL.FELTRE,Trento,24/09/2013
23.71,-1.3,VELLO Michele,97,ANA ATL.FELTRE,Caorle,01/06/2014
23.72,+0.5,VELLO Michele,97,ANA ATL.FELTRE,Trento,17/09/2014
23.72,+0.5,VELLO Michele,97,ANA ATL.FELTRE,Trento,17/09/2014
23.73,-1.5,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Feltre,04/06/2011
23.73,-1.5,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Feltre,04/06/2011
23.5,,VELLO Michele,97,ANA ATL.FELTRE,Feltre,28/08/2013
23.74,+1.1,DE PAOLI Federico,02,ANA ATL.FELTRE,Treviso,18/04/2021
23.74,+1.8,CRIVELLER Marco,03,ANA ATL.FELTRE,Padova,15/05/2022
23.5,,VELLO Michele,97,ANA ATL.FELTRE,Feltre,28/08/2013
23.74,+1.1,DE PAOLI Federico,02,ANA ATL.FELTRE,Treviso,18/04/2021
23.74,+1.8,CRIVELLER Marco,03,ANA ATL.FELTRE,Padova,15/05/2022
23.75,-0.1,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Mestre Venezia,21/09/2006
23.75,-1.9,PARANI Aire,94,ANA ATL.FELTRE,Marcon,06/05/2012
23.75,-0.1,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Mestre Venezia,21/09/2006
23.75,-1.9,PARANI Aire,94,ANA ATL.FELTRE,Marcon,06/05/2012
23.76,-2.3,VELLO Michele,97,ANA ATL.FELTRE,Caorle,06/05/2018
23.76,-2.3,VELLO Michele,97,ANA ATL.FELTRE,Caorle,06/05/2018
23.81,+0.4,ZABOT Alex,98,ANA ATL.FELTRE,Trento,05/10/2014
23.81,+0.4,CRIVELLER Marco,03,ANA ATL.FELTRE,Lana,23/04/2022
23.81,+0.4,ZABOT Alex,98,ANA ATL.FELTRE,Trento,05/10/2014
23.81,+0.4,CRIVELLER Marco,03,ANA ATL.FELTRE,Lana,23/04/2022
23.83,+1.0,SCOPEL Luca,94,ANA ATL.FELTRE,Chiari,07/06/2018
23.83,+1.0,SCOPEL Luca,94,ANA ATL.FELTRE,Chiari,07/06/2018
23.84,-1.3,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Feltre,04/06/2011
23.84,-0.4,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Vicenza,11/05/2014
23.84,-1.3,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Feltre,04/06/2011
23.84,-0.4,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Vicenza,11/05/2014
23.85,-1.4,GIAZZON Francesco,00,ANA ATL.FELTRE,San Biagio Di Callalta,21/05/2017
23.85,-1.4,GIAZZON Francesco,00,ANA ATL.FELTRE,San Biagio Di Callalta,21/05/2017
23.86,+3.2,SCOPEL Luca,94,ANA ATL.FELTRE,Marcon,12/09/2013
23.86,+3.2,SCOPEL Luca,94,ANA ATL.FELTRE,Marcon,12/09/2013
23.87,+0.6,GIAZZON Francesco,00,ANA ATL.FELTRE,Arzignano,25/06/2017
23.87,+0.8,DALLA SEGA Davide,99,ANA ATL.FELTRE,Treviso,18/04/2021
23.87,+0.6,GIAZZON Francesco,00,ANA ATL.FELTRE,Arzignano,25/06/2017
23.87,+0.8,DALLA SEGA Davide,99,ANA ATL.FELTRE,Treviso,18/04/2021
23.88,-0.9,VELLO Michele,97,ANA ATL.FELTRE,Bassano Del Grappa,22/09/2013
23.88,+1.1,BORTOLIN Sebastiano,98,ANA ATL.FELTRE,Arzignano,12/09/2016
23.88,-0.9,VELLO Michele,97,ANA ATL.FELTRE,Bassano Del Grappa,22/09/2013
23.88,+1.1,BORTOLIN Sebastiano,98,ANA ATL.FELTRE,Arzignano,12/09/2016
23.90,+0.8,DE PAOLI Federico,02,ANA ATL.FELTRE,Mestre,06/09/2020
23.90,+0.8,DE PAOLI Federico,02,ANA ATL.FELTRE,Mestre,06/09/2020
23.91,+1.0,GIAZZON Francesco,00,ANA ATL.FELTRE,Vicenza,14/05/2017
23.91,+1.0,GIAZZON Francesco,00,ANA ATL.FELTRE,Vicenza,14/05/2017
23.92,-0.2,TIREL Enrico,93,ANA ATL.FELTRE,Verona,30/05/2010
23.92,+2.4,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Marcon,15/05/2011
23.92,-0.2,TIREL Enrico,93,ANA ATL.FELTRE,Verona,30/05/2010
23.92,+2.4,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Marcon,15/05/2011
23.93,-1.3,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Abano Terme,01/07/2011
23.93,-1.3,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Abano Terme,01/07/2011
23.94,+0.6,DALLA SEGA Andrea,95,ANA ATL.FELTRE,San Giovanni Lupatoto,02/07/2011
23.94,-0.3,GIAZZON Francesco,00,ANA ATL.FELTRE,Bassano Del Grappa,12/09/2017
23.94,+0.6,DALLA SEGA Andrea,95,ANA ATL.FELTRE,San Giovanni Lupatoto,02/07/2011
23.94,-0.3,GIAZZON Francesco,00,ANA ATL.FELTRE,Bassano Del Grappa,12/09/2017
23.95,-2.2,VELLO Michele,97,ANA ATL.FELTRE,Marcon,10/05/2015
23.95,-2.2,VELLO Michele,97,ANA ATL.FELTRE,Marcon,10/05/2015
23.96,-2.5,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Marcon,12/05/2013
23.96,-2.5,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Marcon,12/05/2013
23.97,+0.0,MARIN Pietro,01,ANA ATL.FELTRE,Vicenza,16/09/2018
23.97,+0.0,MARIN Pietro,01,ANA ATL.FELTRE,Vicenza,16/09/2018
24.03,-0.6,SCOPEL Simone,06,ANA ATL.FELTRE,Rovereto,16/04/2023
24.03,-0.6,SCOPEL Simone,06,ANA ATL.FELTRE,Rovereto,16/04/2023
24.05,-1.8,VELLO Michele,97,ANA ATL.FELTRE,Marcon,11/04/2015
24.05,-1.4,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Cassola,12/09/2021
24.05,-1.8,VELLO Michele,97,ANA ATL.FELTRE,Marcon,11/04/2015
24.05,-1.4,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Cassola,12/09/2021
24.12,-0.8,FERRIGHETTO Ivan,95,ANA ATL.FELTRE,Abano Terme,01/07/2011
24.12,-0.8,FERRIGHETTO Ivan,95,ANA ATL.FELTRE,Abano Terme,01/07/2011
24.13,-0.4,ZABOT Alex,98,ANA ATL.FELTRE,Trento,17/09/2014
24.13,-0.4,ZABOT Alex,98,ANA ATL.FELTRE,Trento,17/09/2014
24.14,-0.8,SCOPEL Luca,94,ANA ATL.FELTRE,Marcon,11/09/2012
24.14,-0.8,SCOPEL Luca,94,ANA ATL.FELTRE,Marcon,11/09/2012
24.15,+0.1,SCOPEL Simone,06,ANA ATL.FELTRE,Borgo Valbelluna,06/06/2023
24.15,+0.1,SCOPEL Simone,06,ANA ATL.FELTRE,Borgo Valbelluna,06/06/2023
24.21,-0.7,CRIVELLER Marco,03,ANA ATL.FELTRE,Vicenza,15/05/2021
24.21,-0.7,CRIVELLER Marco,03,ANA ATL.FELTRE,Vicenza,15/05/2021
24.23,+1.5,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Montebelluna,01/05/2011
24.23,+1.5,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Montebelluna,01/05/2011
24.29,-1.0,VELLO Michele,97,ANA ATL.FELTRE,Arzignano,27/04/2013
24.29,-1.0,VELLO Michele,97,ANA ATL.FELTRE,Arzignano,27/04/2013
24.30,-0.1,ZABOT Julian,02,ANA ATL.FELTRE,Rossano Veneto,01/09/2018
24.30,-0.1,ZABOT Julian,02,ANA ATL.FELTRE,Rossano Veneto,01/09/2018
24.32,-1.0,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Arzignano,27/04/2013
24.32,-1.5,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Montebelluna,05/05/2013
24.32,-0.3,SCOPEL Simone,06,ANA ATL.FELTRE,Feltre,08/06/2022
24.32,-1.0,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Arzignano,27/04/2013
24.32,-1.5,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Montebelluna,05/05/2013
24.32,-0.3,SCOPEL Simone,06,ANA ATL.FELTRE,Feltre,08/06/2022
24.33,+1.9,BARBANTE Lorenzo,95,ANA ATL.FELTRE,Rovigo,08/05/2011
24.33,+0.6,EL AOMARI Abderrahmane,78,ANA ATL.FELTRE,Vicenza,20/05/2012
24.33,+1.9,BARBANTE Lorenzo,95,ANA ATL.FELTRE,Rovigo,08/05/2011
24.33,+0.6,EL AOMARI Abderrahmane,78,ANA ATL.FELTRE,Vicenza,20/05/2012
24.34,+0.8,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Mestre,06/09/2020
24.34,+0.8,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Mestre,06/09/2020
24.35,+0.8,FERRIGHETTO Ivan,95,ANA ATL.FELTRE,San Giovanni Lupatoto,02/07/2011
24.35,-1.3,ZABOT Julian,02,ANA ATL.FELTRE,Caorle,06/05/2018
24.35,+0.8,FERRIGHETTO Ivan,95,ANA ATL.FELTRE,San Giovanni Lupatoto,02/07/2011
24.35,-1.3,ZABOT Julian,02,ANA ATL.FELTRE,Caorle,06/05/2018
24.37,+1.4,BARBANTE Lorenzo,95,ANA ATL.FELTRE,Montebelluna,01/05/2011
24.37,+0.0,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Vicenza,02/06/2019
24.37,-0.2,CRIVELLER Marco,03,ANA ATL.FELTRE,Treviso,18/04/2021
24.37,+1.4,BARBANTE Lorenzo,95,ANA ATL.FELTRE,Montebelluna,01/05/2011
24.37,+0.0,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Vicenza,02/06/2019
24.37,-0.2,CRIVELLER Marco,03,ANA ATL.FELTRE,Treviso,18/04/2021
24.39,+0.9,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Cles,22/08/2020
24.39,+0.9,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Cles,22/08/2020
24.40,+0.7,BARBANTE Lorenzo,95,ANA ATL.FELTRE,Vicenza,22/05/2011
24.40,+0.7,BARBANTE Lorenzo,95,ANA ATL.FELTRE,Vicenza,22/05/2011
24.41,+0.2,FERRIGHETTO Ivan,95,ANA ATL.FELTRE,Rovigo,08/05/2011
24.41,+1.6,EL AOMARI Abderrahmane,78,ANA ATL.FELTRE,Vedelago,14/07/2012
24.41,+0.2,FERRIGHETTO Ivan,95,ANA ATL.FELTRE,Rovigo,08/05/2011
24.41,+1.6,EL AOMARI Abderrahmane,78,ANA ATL.FELTRE,Vedelago,14/07/2012
24.2,,SCOPEL Luca,94,ANA ATL.FELTRE,Feltre,28/08/2014
24.2,,SCOPEL Luca,94,ANA ATL.FELTRE,Feltre,28/08/2014
24.48,+1.9,SCOPEL Luca,94,ANA ATL.FELTRE,Rovigo,08/05/2011
24.48,+1.0,ZABOT Alex,98,ANA ATL.FELTRE,Marcon,06/04/2014
24.48,-1.2,ZABOT Julian,02,ANA ATL.FELTRE,Treviso,26/07/2020
24.48,-0.4,MILOSEVIC Petar,03,ANA ATL.FELTRE,San Biagio Di Callalta,13/09/2020
24.48,+1.9,SCOPEL Luca,94,ANA ATL.FELTRE,Rovigo,08/05/2011
24.48,+1.0,ZABOT Alex,98,ANA ATL.FELTRE,Marcon,06/04/2014
24.48,-1.2,ZABOT Julian,02,ANA ATL.FELTRE,Treviso,26/07/2020
24.48,-0.4,MILOSEVIC Petar,03,ANA ATL.FELTRE,San Biagio Di Callalta,13/09/2020
24.49,-0.2,SCOPEL Luca,94,ANA ATL.FELTRE,Verona,30/05/2010
24.49,-0.2,SCOPEL Luca,94,ANA ATL.FELTRE,Verona,30/05/2010
24.51,-1.5,ZABOT Alex,98,ANA ATL.FELTRE,Marcon,11/04/2015
24.51,-1.5,ZABOT Alex,98,ANA ATL.FELTRE,Marcon,11/04/2015
24.54,+1.1,DALLA CORTE Matteo,01,ANA ATL.FELTRE,San Giovanni Lupatoto,06/07/2019
24.54,+1.1,DALLA CORTE Matteo,01,ANA ATL.FELTRE,San Giovanni Lupatoto,06/07/2019
24.55,+1.5,FERRIGHETTO Ivan,95,ANA ATL.FELTRE,Montebelluna,01/05/2011
24.55,+1.5,FERRIGHETTO Ivan,95,ANA ATL.FELTRE,Montebelluna,01/05/2011
24.57,-0.7,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Bolzano,31/08/2019
24.57,+0.2,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Vicenza,15/05/2021
24.57,-0.7,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Bolzano,31/08/2019
24.57,+0.2,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Vicenza,15/05/2021
24.59,-1.7,AGOSTINETTO Isacco,99,ANA ATL.FELTRE,Marcon,11/04/2015
24.59,-1.7,AGOSTINETTO Isacco,99,ANA ATL.FELTRE,Marcon,11/04/2015
24.61,-0.8,CRIVELLER Marco,03,ANA ATL.FELTRE,San Biagio Di Callalta,13/09/2020
24.61,-0.8,CRIVELLER Marco,03,ANA ATL.FELTRE,San Biagio Di Callalta,13/09/2020
24.4,,VENDRAME Marco,95,ANA ATL.FELTRE,Feltre,28/08/2014
24.4,,VENDRAME Marco,95,ANA ATL.FELTRE,Feltre,28/08/2014
24.65,+0.8,SCOPEL Luca,94,ANA ATL.FELTRE,San Giovanni Lupatoto,02/07/2011
24.65,+0.8,SCOPEL Luca,94,ANA ATL.FELTRE,San Giovanni Lupatoto,02/07/2011
24.68,+0.7,SCOPEL Luca,94,ANA ATL.FELTRE,Vicenza,22/05/2011
24.68,+0.7,SCOPEL Luca,94,ANA ATL.FELTRE,Vicenza,22/05/2011
24.71,+0.8,MILOSEVIC Petar,03,ANA ATL.FELTRE,Mestre,06/09/2020
24.71,+0.8,MILOSEVIC Petar,03,ANA ATL.FELTRE,Mestre,06/09/2020
24.72,+0.0,MAHJOUBI Amir mattia,00,ANA ATL.FELTRE,Bassano Del Grappa,12/09/2017
24.72,+0.0,MAHJOUBI Amir mattia,00,ANA ATL.FELTRE,Bassano Del Grappa,12/09/2017
24.73,-0.8,ZABOT Alex,98,ANA ATL.FELTRE,Aquila,04/10/2015
24.73,-0.8,ZABOT Alex,98,ANA ATL.FELTRE,Aquila,04/10/2015
24.74,-0.2,ZINGALE Giacomo,94,ANA ATL.FELTRE,Verona,30/05/2010
24.74,-0.2,ZINGALE Giacomo,94,ANA ATL.FELTRE,Verona,30/05/2010
24.82,-1.4,FERRIGHETTO Ivan,95,ANA ATL.FELTRE,Feltre,04/06/2011
24.82,-1.4,FERRIGHETTO Ivan,95,ANA ATL.FELTRE,Feltre,04/06/2011
24.83,+0.3,CRIVELLER Marco,03,ANA ATL.FELTRE,Vicenza,19/05/2019
24.83,+0.3,CRIVELLER Marco,03,ANA ATL.FELTRE,Vicenza,19/05/2019
24.97,-0.8,SCOPEL Luca,94,ANA ATL.FELTRE,Abano Terme,01/07/2011
24.97,-0.8,SCOPEL Luca,94,ANA ATL.FELTRE,Abano Terme,01/07/2011
24.98,-2.3,FERRIGHETTO Ivan,95,ANA ATL.FELTRE,Marcon,11/09/2012
24.98,+0.2,EL AOMARI Abderrahmane,78,ANA ATL.FELTRE,Bassano Del Grappa,29/06/2014
24.98,-2.3,FERRIGHETTO Ivan,95,ANA ATL.FELTRE,Marcon,11/09/2012
24.98,+0.2,EL AOMARI Abderrahmane,78,ANA ATL.FELTRE,Bassano Del Grappa,29/06/2014
25.01,+1.1,DEOLA Ruben iavor,00,ANA ATL.FELTRE,Bovolone,02/10/2016
25.01,-0.3,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Merano,21/07/2018
25.01,+1.1,DEOLA Ruben iavor,00,ANA ATL.FELTRE,Bovolone,02/10/2016
25.01,-0.3,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Merano,21/07/2018
25.03,-0.8,DE PAOLI Federico,02,ANA ATL.FELTRE,Abano Terme,31/07/2020
25.03,-0.8,DE PAOLI Federico,02,ANA ATL.FELTRE,Abano Terme,31/07/2020
25.06,-1.2,COSTA Edgard,99,ANA ATL.FELTRE,Marcon,11/04/2015
25.06,-1.2,COSTA Edgard,99,ANA ATL.FELTRE,Marcon,11/04/2015
25.07,-2.1,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Bussolengo,27/05/2018
25.07,-2.1,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Bussolengo,27/05/2018
25.10,+0.1,ARGENTA Alessio,06,ANA ATL.FELTRE,Pordenone,30/09/2023
25.11,+0.6,DALLA CORTE Matteo,01,ANA ATL.FELTRE,San Biagio Di Callalta,13/05/2018
25.11,+0.6,DALLA CORTE Matteo,01,ANA ATL.FELTRE,San Biagio Di Callalta,13/05/2018
25.14,+0.7,MADONNA Donato,91,ANA ATL.FELTRE,Agordo,22/05/2016
25.14,+0.7,MADONNA Donato,91,ANA ATL.FELTRE,Agordo,22/05/2016
25.15,-0.3,EL AOMARI Abderrahmane,78,ANA ATL.FELTRE,Bassano Del Grappa,12/09/2017
25.15,-0.3,EL AOMARI Abderrahmane,78,ANA ATL.FELTRE,Bassano Del Grappa,12/09/2017
25.26,-0.9,LUCA Cristian,00,ANA ATL.FELTRE,Vicenza,01/05/2016
25.26,-0.9,LUCA Cristian,00,ANA ATL.FELTRE,Vicenza,01/05/2016
25.29,+0.8,TONO Lorenzo,94,ANA ATL.FELTRE,Marcon,06/04/2014
25.29,+0.8,TONO Lorenzo,94,ANA ATL.FELTRE,Marcon,06/04/2014
25.40,+0.3,MAHJOUBI Amir mattia,00,ANA ATL.FELTRE,Rosa,18/09/2016
25.40,+0.3,MAHJOUBI Amir mattia,00,ANA ATL.FELTRE,Rosa,18/09/2016
25.44,-2.9,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Rovereto,16/04/2023
25.44,-2.9,DALLA CORTE Matteo,01,ANA ATL.FELTRE,Rovereto,16/04/2023
25.46,-0.6,EL AOMARI Abderrahmane,78,ANA ATL.FELTRE,Spilimbergo,16/09/2012
25.46,-0.6,EL AOMARI Abderrahmane,78,ANA ATL.FELTRE,Spilimbergo,16/09/2012
25.60,-0.6,EL AOMARI Abderrahmane,78,ANA ATL.FELTRE,Vicenza,08/05/2016
25.60,-0.6,EL AOMARI Abderrahmane,78,ANA ATL.FELTRE,Vicenza,08/05/2016
25.72,+0.3,MADONNA Donato,91,ANA ATL.FELTRE,San Biagio Di Callalta,21/05/2017
25.72,+0.3,MADONNA Donato,91,ANA ATL.FELTRE,San Biagio Di Callalta,21/05/2017
25.7,,EL AOMARI Abderrahmane,78,ANA ATL.FELTRE,Agordo,19/10/2013
25.7,,EL AOMARI Abderrahmane,78,ANA ATL.FELTRE,Agordo,19/10/2013
26.01,-2.4,ZUGLIAN Giorgio,00,ANA ATL.FELTRE,San Biagio Di Callalta,29/04/2018
26.01,-2.4,ZUGLIAN Giorgio,00,ANA ATL.FELTRE,San Biagio Di Callalta,29/04/2018
26.05,,CANOVA Luca,91,ANA ATL.FELTRE,Pous D Alpago,05/09/2007
26.05,,CANOVA Luca,91,ANA ATL.FELTRE,Pous D Alpago,05/09/2007
26.19,+1.6,EL AOMARI Abderrahmane,78,ANA ATL.FELTRE,Cassola,16/09/2020
26.19,+1.6,EL AOMARI Abderrahmane,78,ANA ATL.FELTRE,Cassola,16/09/2020
26.2,,CAPPELLO Massimiliano,91,ANA ATL.FELTRE,Belluno,03/10/2009
26.2,,CAPPELLO Massimiliano,91,ANA ATL.FELTRE,Belluno,03/10/2009
26.60,-0.9,MAHJOUBI Amir mattia,00,ANA ATL.FELTRE,Vicenza,01/05/2016
26.60,-0.9,MAHJOUBI Amir mattia,00,ANA ATL.FELTRE,Vicenza,01/05/2016
26.76,-1.5,EL AOMARI Abderrahmane,78,ANA ATL.FELTRE,Agordo,25/07/2021
26.76,-1.5,EL AOMARI Abderrahmane,78,ANA ATL.FELTRE,Agordo,25/07/2021
26.90,+0.6,EL AOMARI Abderrahmane,78,ANA ATL.FELTRE,Marcon,12/09/2013
26.90,+0.1,EL AOMARI Abderrahmane,78,ANA ATL.FELTRE,San Biagio Di Callalta,02/05/2021
26.90,+0.6,EL AOMARI Abderrahmane,78,ANA ATL.FELTRE,Marcon,12/09/2013
26.90,+0.1,EL AOMARI Abderrahmane,78,ANA ATL.FELTRE,San Biagio Di Callalta,02/05/2021
