Prestazione,Atleta,Cat.,Anno,Societ√†,Disciplina,Gara
7.51,QUINONEZ MONTANO Maria,SF45,1977.0,PT118 ASD ATLETICA PISTOIA,50m,https://www.fidal.it/risultati/2024/REG34024/Gara456.htm
7.52,TARANTINO Ilaria,AF,2008.0,AR053 ALGA ATLETICA AREZZO,50m,https://www.fidal.it/risultati/2024/REG34028/Gara656.htm
7.52,MILANI Alessia,SF,2001.0,LI036 ATLETICA LIVORNO,50m,https://www.fidal.it/risultati/2024/REG34028/Gara256.htm
7.52,APRILE Michelle Olga,PF,2004.0,CR041 CREMONA SPORTIVA ATL. ARVEDI,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
7.54,RUSSO Miriana,CF,2009.0,AV208 ASD ENTERPRISE SPORT & SERVICE,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara356.html
7.55,LANDUCCI Veronica,AF,2007.0,LU100 A.S. ATLETICA VIRTUS LUCCA,50m,https://www.fidal.it/risultati/2024/REG34024/Gara256.htm
7.55,MUCCI Leonardo,SM45,1976.0,PO149 ASD ATLETICA PRATO,50m,https://www.fidal.it/risultati/2024/REG34024/Gara356.htm
7.56,FILPI Silvia,AF,2007.0,SA128 A.S.D. ATL. AGROPOLI,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara156.html
7.58,PISLARAS Dragos,SM,1998.0,PR068 C.U.S. PARMA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara056.htm
7.58,PERCHIAZZI Leandro,CM,2010.0,NA965 RUNNING CLUB NAPOLI,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara256.html
7.58,DE LUNA Michela,CF,2009.0,SA645 ASD DONATELLA EBOLI ATLETICA,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara356.html
7.59,MARZULLO Maria vittoria,JF,2006.0,SA128 A.S.D. ATL. AGROPOLI,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara156.html
7.6,MALANDRINO Davide,CM,2009.0,SA126 ASD NISSOLINO ATL. VIS NOVA SA,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara256.html
7.6,VICENZI Mariachiara,JF,2005.0,RE105 G.S.SELF ATL. MONTANARI GRUZZA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
7.62,RICCI Marta,AF,2007.0,PT115 PISTOIATLETICA 1983,50m,https://www.fidal.it/risultati/2024/REG34212/Gara256.htm
7.62,LENTINI Annapatrizia,AF,2007.0,NA965 RUNNING CLUB NAPOLI,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara156.html
7.62,MATTAROZZI Alice,PF,2002.0,CR041 CREMONA SPORTIVA ATL. ARVEDI,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
7.63,HERNANDEZ TARTABULL Lid,AF,2008.0,SA128 A.S.D. ATL. AGROPOLI,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara156.html
7.63,BECHERUCCI Caterina,AF,2007.0,PT115 PISTOIATLETICA 1983,50m,https://www.fidal.it/risultati/2024/REG34028/Gara656.htm
7.64,ZACCHIA Maria grazia,JF,2006.0,CE033 ASD ARCA ATL.AVERSA A.AVERSANO,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara156.html
7.64,COMPAORE Yasmine tresor,AF,2008.0,CE033 ASD ARCA ATL.AVERSA A.AVERSANO,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara156.html
7.64,CAPUTO Andrea,CM,2009.0,NA988 ATLETICA ARENACCIA,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara256.html
7.65,GIRALDI Simone,SM55,1969.0,PO149 ASD ATLETICA PRATO,50m,https://www.fidal.it/risultati/2024/REG34024/Gara356.htm
7.65,PORETTI Giulia,PF,2004.0,RE105 G.S.SELF ATL. MONTANARI GRUZZA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
7.65,MASINI Viola,AF,2007.0,LU104 ATL.PIETRASANTA VERSILIA,50m,https://www.fidal.it/risultati/2024/REG34024/Gara256.htm
7.66,BENEDETTINI Matilde,AF,2007.0,PT115 PISTOIATLETICA 1983,50m,https://www.fidal.it/risultati/2024/REG34028/Gara656.htm
7.66,MAGNANI Maria,AF,2007.0,PR068 C.U.S. PARMA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
7.66,CERUTTI Camilla,SF,2000.0,MS424 ASD ATLETICA ALTA TOSCANA,50m,https://www.fidal.it/risultati/2024/REG34212/Gara256.htm
7.66,BENETTI Anna,AF,2007.0,LI036 ATLETICA LIVORNO,50m,https://www.fidal.it/risultati/2024/REG34212/Gara256.htm
7.66,AGOSTA Emma,AF,2008.0,RE105 G.S.SELF ATL. MONTANARI GRUZZA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
7.67,RICCIARDI Alessandra,PF,2004.0,CE033 ASD ARCA ATL.AVERSA A.AVERSANO,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara156.html
7.67,CAPORETTO Angelica,AF,2008.0,PR068 C.U.S. PARMA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
7.68,MAGAGNINI Giulia,AF,2007.0,PI081 ATLETICA CASCINA,50m,https://www.fidal.it/risultati/2024/REG34028/Gara656.htm
7.68,SGUEGLIA Jennifer,CF,2010.0,CE160 ASD ASI POLISPORTIVA BELLONA,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara356.html
7.68,SCARPA Sabrina,CF,2009.0,NA982 ATLETICA LEGGERA PORTICI,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara356.html
7.68,RAFFONE Alessandro,CM,2010.0,NA541 A.S.D. ATLETICA VIRGILIANO,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara256.html
7.69,BIONDI Grazia,AF,2007.0,SA645 ASD DONATELLA EBOLI ATLETICA,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara156.html
7.69,ZIRAOUI Lidia,JF,2006.0,CR041 CREMONA SPORTIVA ATL. ARVEDI,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
7.69,DECENSI Sara,AF,2008.0,CO976 A.S.D. ATLETICA ANDROMEDA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
7.7,ROCCAMO Marta,SF55,1966.0,ME102 A.S. DILETT. ATL.VILLAFRANCA,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara156.html
7.7,D'AMATO Francesco,CM,2010.0,SA645 ASD DONATELLA EBOLI ATLETICA,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara256.html
7.7,ANGELINI Roman,AM,2008.0,FI009 PROSPORT ATL. FIRENZE,50m,https://www.fidal.it/risultati/2024/REG34212/Gara156.htm
7.72,FANALI Adele,AF,2007.0,SI043 UISP ATLETICA SIENA,50m,https://www.fidal.it/risultati/2024/REG34028/Gara656.htm
7.72,MASSETTINI Adele,AF,2007.0,FI009 PROSPORT ATL. FIRENZE,50m,https://www.fidal.it/risultati/2024/REG34212/Gara256.htm
7.75,DELLA MONICA Elisa,AF,2007.0,SA645 ASD DONATELLA EBOLI ATLETICA,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara156.html
7.76,IANNUZZELLI Giulia,CF,2009.0,AV208 ASD ENTERPRISE SPORT & SERVICE,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara356.html
7.76,CASO Antonio,SM70,1950.0,SA126 ASD NISSOLINO ATL. VIS NOVA SA,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
7.76,BARDELLI Elisabetta,AF,2008.0,PT115 PISTOIATLETICA 1983,50m,https://www.fidal.it/risultati/2024/REG34212/Gara256.htm
7.76,TRANCHINO Martina,AF,2008.0,NA965 RUNNING CLUB NAPOLI,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara156.html
7.77,PUSCAS Zara Flavia,AF,2007.0,PT487 MONTECATINI MARATHON ASD,50m,https://www.fidal.it/risultati/2024/REG34024/Gara256.htm
7.77,DI MARTINO Sydney,AF,2007.0,SA126 ASD NISSOLINO ATL. VIS NOVA SA,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara156.html
7.77,CAPIFERRI Cecilia,AF,2008.0,MS088 POL. PONTREMOLESE,50m,https://www.fidal.it/risultati/2024/REG34212/Gara256.htm
7.77,BONFERRONI Ludovica,AF,2008.0,RE105 G.S.SELF ATL. MONTANARI GRUZZA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
7.78,REALI Michele,CM,2010.0,AV208 ASD ENTERPRISE SPORT & SERVICE,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara256.html
7.78,MIRABILE Giorgia,AF,2008.0,FI007 TOSCANA ATL.EMPOLI NISSAN,50m,https://www.fidal.it/risultati/2024/REG34028/Gara656.htm
7.78,CAPONI Alessia,JF,2005.0,PI081 ATLETICA CASCINA,50m,https://www.fidal.it/risultati/2024/REG34028/Gara456.htm
7.79,CAVERNI Maya,PF,2004.0,FI007 TOSCANA ATL.EMPOLI NISSAN,50m,https://www.fidal.it/risultati/2024/REG34212/Gara256.htm
7.81,CANAJ Rafaela,AF,2008.0,PT115 PISTOIATLETICA 1983,50m,https://www.fidal.it/risultati/2024/REG34212/Gara256.htm
7.81,GENNAI Asia,JF,2005.0,FI002 ATLETICA FIRENZE MARATHON S.S.,50m,https://www.fidal.it/risultati/2024/REG34028/Gara456.htm
7.82,CANNAVO Marta,AF,2008.0,PI081 ATLETICA CASCINA,50m,https://www.fidal.it/risultati/2024/REG34028/Gara656.htm
7.82,POLESE Nicola,AM,2008.0,SA126 ASD NISSOLINO ATL. VIS NOVA SA,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
7.82,POLI Elena,AF,2008.0,FI002 ATLETICA FIRENZE MARATHON S.S.,50m,https://www.fidal.it/risultati/2024/REG34024/Gara256.htm
7.83,GALLENI Matilde,AF,2008.0,LU104 ATL.PIETRASANTA VERSILIA,50m,https://www.fidal.it/risultati/2024/REG34028/Gara656.htm
7.84,MARINO Francesco,CM,2010.0,AV208 ASD ENTERPRISE SPORT & SERVICE,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara256.html
7.84,FASCE Luciano,SM60,1960.0,GE002 A.S.D. C.U.S. GENOVA,50m,https://www.fidal.it/risultati/2024/REG34024/Gara356.htm
7.85,MAROTTI Eleonora,AF,2007.0,RA103 ATL. MERCURIO,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
7.85,SPINELLI Sofia,JF,2006.0,SA128 A.S.D. ATL. AGROPOLI,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara156.html
7.85,CECERE Antonella,CF,2009.0,NA965 RUNNING CLUB NAPOLI,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara356.html
7.86,VERAZZO Giuseppe,CM,2009.0,CE033 ASD ARCA ATL.AVERSA A.AVERSANO,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara256.html
7.87,ATORINO Ilaria,AF,2008.0,SA146 ASDATL. ISAURA VALLE DELL'IRNO,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara156.html
7.87,BARTOLINI Veronica,SF50,1970.0,FI001 ASSI GIGLIO ROSSO FIRENZE,50m,https://www.fidal.it/risultati/2024/REG34024/Gara456.htm
7.88,BALDANZI Matilde,SF,2001.0,LI036 ATLETICA LIVORNO,50m,https://www.fidal.it/risultati/2024/REG34212/Gara256.htm
7.88,CAPORASO Luigi,CM,2009.0,NA982 ATLETICA LEGGERA PORTICI,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara256.html
7.89,BRASILE Chiara,CF,2009.0,NA965 RUNNING CLUB NAPOLI,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara356.html
7.89,CELENTANO Valeria,SF40,1983.0,TN135 ATLETICA ALTO GARDA E LEDRO,50m,https://www.fidal.it/risultati/2024/REG34024/Gara456.htm
7.89,MILANI Maia,AF,2007.0,MS424 ASD ATLETICA ALTA TOSCANA,50m,https://www.fidal.it/risultati/2024/REG34212/Gara256.htm
7.89,ROSSI Giulia,PF,2004.0,FI002 ATLETICA FIRENZE MARATHON S.S.,50m,https://www.fidal.it/risultati/2024/REG34212/Gara256.htm
7.9,COZZA Flavia,AF,2007.0,SA645 ASD DONATELLA EBOLI ATLETICA,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara156.html
7.9,CURATOLO Stella,AF,2008.0,AV208 ASD ENTERPRISE SPORT & SERVICE,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara156.html
7.91,DELLEDONNE Andrea,SM75,1949.0,MI189 ATL. AMBROSIANA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara056.htm
7.92,PELOSI Anna,AF,2008.0,PR068 C.U.S. PARMA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
7.93,FREGOSI Simone,SM45,1977.0,MS449 ASD A.FA.P.H.,50m,https://www.fidal.it/risultati/2024/REG34024/Gara356.htm
7.96,MORETTI Silvana,AF,2008.0,AV208 ASD ENTERPRISE SPORT & SERVICE,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara156.html
7.97,CERRONE Mariarosaria,CF,2009.0,SA138 A.S.D. CARMAX CAMALDOLESE,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara356.html
8.06,RUBINO Alice,JF,2006.0,PT120 ATL.PESCIA,50m,https://www.fidal.it/risultati/2024/REG34212/Gara256.htm
8.07,BOTTIGLIERI Marcella,AF,2008.0,NA982 ATLETICA LEGGERA PORTICI,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara156.html
8.08,ATTANASIO Salvatore,AM,2008.0,SA146 ASDATL. ISAURA VALLE DELL'IRNO,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
8.08,SCHIAVONE Raffaella,AF,2008.0,CE033 ASD ARCA ATL.AVERSA A.AVERSANO,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara156.html
8.1,LIETO Giorgia,AF,2008.0,NA064 A.P.D. AMATORI ATLETICA NAPOLI,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara156.html
8.1,PAOLICCHI Paola,SF50,1971.0,FI001 ASSI GIGLIO ROSSO FIRENZE,50m,https://www.fidal.it/risultati/2024/REG34024/Gara456.htm
8.11,PUPPO Giuliana,AF,2008.0,TO016 ASDP ATLETICA PINEROLO,50m,https://www.fidal.it/risultati/2024/REG34024/Gara256.htm
8.12,DOTTO Giorgio,SM70,1953.0,PD153 VIRTUS ESTE,50m,https://www.fidal.it/risultati/2024/REG33597/Gara056.htm
8.13,DI SESSA Anita,AF,2007.0,PT115 PISTOIATLETICA 1983,50m,https://www.fidal.it/risultati/2024/REG34212/Gara256.htm
8.15,ZEVOLA Federico,AM,2008.0,NA064 A.P.D. AMATORI ATLETICA NAPOLI,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
8.16,SAVARESE Sara,CF,2010.0,NA189 ITACA,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara356.html
8.18,CAPECCHI Annachiara,JF,2006.0,PT115 PISTOIATLETICA 1983,50m,https://www.fidal.it/risultati/2024/REG34212/Gara256.htm
8.18,DE FALCO Benedetta,AF,2007.0,NA064 A.P.D. AMATORI ATLETICA NAPOLI,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara156.html
8.22,GOVONI Elaine anne,CF,2010.0,NA541 A.S.D. ATLETICA VIRGILIANO,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara356.html
8.22,SCARPETTA Edoardo,SM70,1953.0,PT118 ASD ATLETICA PISTOIA,50m,https://www.fidal.it/risultati/2024/REG34028/Gara156.htm
8.23,PIERRO Francesca,CF,2010.0,SA126 ASD NISSOLINO ATL. VIS NOVA SA,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara356.html
8.23,MALVOLTI Gaia,JF,2005.0,PI433 ATLETICA LA ROCCA LUIGI OCONE,50m,https://www.fidal.it/risultati/2024/REG34028/Gara456.htm
8.24,ROSSI Fabio,SM70,1952.0,FI001 ASSI GIGLIO ROSSO FIRENZE,50m,https://www.fidal.it/risultati/2024/REG34024/Gara356.htm
8.25,FERRARO Elena,AF,2008.0,MO497 MODENA ATLETICA ASD,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
8.28,PINI Benedetta asosa,SF,2000.0,NA064 A.P.D. AMATORI ATLETICA NAPOLI,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara156.html
8.33,BARRETTA Vittoria,CF,2009.0,AV208 ASD ENTERPRISE SPORT & SERVICE,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara356.html
8.37,VILLAVICENCIO VELASQUEZ,PF,2002.0,NA064 A.P.D. AMATORI ATLETICA NAPOLI,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara156.html
8.38,GALLI Eleonora,AF,2008.0,PI081 ATLETICA CASCINA,50m,https://www.fidal.it/risultati/2024/REG34028/Gara656.htm
8.39,FIANDRA Sara,CF,2010.0,AV208 ASD ENTERPRISE SPORT & SERVICE,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara356.html
8.44,BACCI Anna,AF,2008.0,LU100 A.S. ATLETICA VIRTUS LUCCA,50m,https://www.fidal.it/risultati/2024/REG34028/Gara656.htm
8.53,ABBRUZZESE Michele,CM,2009.0,CE907 ATLETICA MARCIANISE A.S.D,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara256.html
8.56,PERRETTA Filippo,SM55,1968.0,SA146 ASDATL. ISAURA VALLE DELL'IRNO,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
8.58,MELANI Rachele,AF,2008.0,FI009 PROSPORT ATL. FIRENZE,50m,https://www.fidal.it/risultati/2024/REG34028/Gara656.htm
8.64,PERRONE Gabriella pia,AF,2007.0,CE033 ASD ARCA ATL.AVERSA A.AVERSANO,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara156.html
8.66,ROSATI Anna,CF,2010.0,NA325 A. P. D. HIPPOS CAMPI FLEGREI,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara356.html
8.89,SARTI Mirella,SF50,1974.0,FI001 ASSI GIGLIO ROSSO FIRENZE,50m,https://www.fidal.it/risultati/2024/REG34028/Gara256.htm
8.91,DIDDI Eleonora,JF,2006.0,PT115 PISTOIATLETICA 1983,50m,https://www.fidal.it/risultati/2024/REG34212/Gara256.htm
8.92,GALBIATI Giovanna,CF,2010.0,NA982 ATLETICA LEGGERA PORTICI,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara356.html
8.95,CUSANO Walter,SM,1992.0,AV208 ASD ENTERPRISE SPORT & SERVICE,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
9.03,DEL MONTE Silvia,AF,2007.0,RE187 ASS. POL. SCANDIANESE,50m,https://www.fidal.it/risultati/2024/REG33597/Gara156.htm
9.06,TORRE Filippo,SM85,1939.0,NA073 ASD CSAL FLORENTIA,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
9.11,RAMUNDO Irene,AF,2008.0,SI361 ATLETICA 2005,50m,https://www.fidal.it/risultati/2024/REG34028/Gara656.htm
9.13,COSIMI SCARSELLI Viola,AF,2008.0,PT115 PISTOIATLETICA 1983,50m,https://www.fidal.it/risultati/2024/REG34212/Gara256.htm
9.17,ANTONUCCI Nunzio,SM65,1959.0,SA146 ASDATL. ISAURA VALLE DELL'IRNO,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara056.html
9.17,BOGGIA Laura,SF60,1963.0,GE002 A.S.D. C.U.S. GENOVA,50m,https://www.fidal.it/risultati/2024/REG34024/Gara456.htm
9.18,GORI Mariacristina,SF50,1971.0,FI001 ASSI GIGLIO ROSSO FIRENZE,50m,https://www.fidal.it/risultati/2024/REG34024/Gara456.htm
9.19,FERRINI Mara,SF70,1950.0,PI071 CUS PISA,50m,https://www.fidal.it/risultati/2024/REG34024/Gara456.htm
9.22,FALLI Alfredo,SM75,1945.0,FI001 ASSI GIGLIO ROSSO FIRENZE,50m,https://www.fidal.it/risultati/2024/REG34024/Gara356.htm
9.33,METRAOUI Aya,CF,2010.0,CE033 ASD ARCA ATL.AVERSA A.AVERSANO,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara356.html
9.95,SICA Maria Elena,AF,2008.0,PT115 PISTOIATLETICA 1983,50m,https://www.fidal.it/risultati/2024/REG34212/Gara256.htm
10.05,PANCALDI Umberto,SM65,1959.0,RE105 G.S.SELF ATL. MONTANARI GRUZZA,50m,https://www.fidal.it/risultati/2024/REG33597/Gara056.htm
10.29,MERONE Miriana,CF,2009.0,CE033 ASD ARCA ATL.AVERSA A.AVERSANO,50m,https://www.fidal.it/risultati/2024/REG34129/Risultati/Gara356.html
